"","Difficulty","do_switch","resp_type","keyTrial.rt","too_slow_trial","trial_num","block_num","correct","block_third","Incentive","ExactAge","FlooredAge","AgeGroup","participant"
"34656","Hard",0,"correct",0.5163,0,96,5,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34657","Hard",0,"correct",0.4948,0,97,5,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34658","Hard",0,"correct",0.4305,0,98,5,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34659","Hard",1,"correct",0.8254,0,99,5,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34660","Hard",1,"correct",0.6278,0,100,5,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34661","Hard",0,"correct",0.6138,0,101,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34662","Hard",1,"correct",0.727,0,102,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34663","Hard",0,"correct",0.7783,0,103,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34664","Hard",1,"correct",0.4407,0,104,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34665","Hard",0,"correct",0.4473,0,105,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34666","Hard",0,"correct",0.4414,0,106,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34667","Hard",1,"incorrect",0.5554,0,107,6,0,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34668","Hard",1,"correct",0.462,0,108,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34669","Hard",1,"incorrect",0.6041,0,109,6,0,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34670","Hard",0,"correct",0.6566,0,110,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34671","Hard",1,"correct",0.3873,0,111,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34672","Hard",1,"correct",0.6821,0,112,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34673","Hard",0,"correct",0.5268,0,113,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34674","Hard",1,"correct",0.5053,0,114,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34675","Hard",0,"correct",0.5662,0,115,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34676","Hard",1,"incorrect",0.4465,0,116,6,0,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34677","Hard",0,"too_slow",NA,1,117,6,NA,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34678","Hard",0,"correct",0.6811,0,118,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34679","Hard",1,"correct",0.6392,0,119,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34680","Hard",0,"correct",0.5517,0,120,6,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34681","Easy",0,"correct",0.823,0,121,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34682","Easy",0,"correct",0.6037,0,122,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34683","Easy",0,"correct",0.4582,0,123,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34684","Easy",0,"correct",0.5325,0,124,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34685","Easy",0,"correct",0.3547,0,125,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34686","Easy",0,"correct",0.3769,0,126,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34687","Easy",0,"correct",0.5007,0,127,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34688","Easy",0,"correct",0.4678,0,128,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34689","Easy",0,"correct",0.3433,0,129,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34690","Easy",0,"correct",0.358,0,130,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34691","Easy",1,"incorrect",0.5119,0,131,7,0,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34692","Easy",0,"correct",0.7067,0,132,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34693","Easy",0,"incorrect",0.4127,0,133,7,0,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34694","Easy",0,"correct",0.6226,0,134,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34695","Easy",1,"correct",0.5114,0,135,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34696","Easy",0,"correct",0.488,0,136,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34697","Easy",1,"correct",0.5878,0,137,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34698","Easy",0,"correct",0.4418,0,138,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34699","Easy",0,"correct",0.571,0,139,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34700","Easy",1,"correct",0.5897,0,140,7,1,"Middle","10¢",15.3150684931507,15,"Adolescents",145
"34701","Easy",0,"correct",0.5521,0,141,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34702","Easy",1,"correct",0.4554,0,142,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34703","Easy",0,"correct",0.6502,0,143,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34704","Easy",0,"correct",0.5318,0,144,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34705","Easy",0,"incorrect",0.6683,0,145,8,0,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34706","Easy",1,"correct",0.7086,0,146,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34707","Easy",0,"correct",0.5385,0,147,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34708","Easy",0,"correct",0.4872,0,148,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34709","Easy",0,"correct",0.4029,0,149,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34710","Easy",0,"correct",0.3988,0,150,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34711","Easy",0,"correct",0.5702,0,151,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34712","Easy",0,"correct",0.4401,0,152,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34713","Easy",0,"correct",0.4309,0,153,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34714","Easy",0,"correct",0.4487,0,154,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34715","Easy",0,"correct",0.4395,0,155,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34716","Easy",0,"correct",0.4706,0,156,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34717","Easy",1,"incorrect",0.5481,0,157,8,0,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34718","Easy",1,"correct",0.5605,0,158,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34719","Easy",0,"correct",0.5069,0,159,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34720","Easy",0,"correct",0.4906,0,160,8,1,"Middle","1¢",15.3150684931507,15,"Adolescents",145
"34721","Hard",0,"correct",0.4294,0,161,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34722","Hard",1,"correct",0.6923,0,162,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34723","Hard",1,"correct",0.8033,0,163,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34724","Hard",0,"correct",0.5428,0,164,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34725","Hard",1,"incorrect",0.4214,0,165,9,0,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34726","Hard",0,"correct",0.5733,0,166,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34727","Hard",1,"correct",0.5435,0,167,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34728","Hard",1,"correct",0.6028,0,168,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34729","Hard",0,"correct",0.5924,0,169,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34730","Hard",0,"correct",0.5222,0,170,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34731","Hard",0,"correct",0.6719,0,171,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34732","Hard",1,"correct",0.623,0,172,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34733","Hard",1,"correct",0.4876,0,173,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34734","Hard",0,"incorrect",0.6251,0,174,9,0,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34735","Hard",1,"correct",0.4958,0,175,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34736","Hard",0,"correct",0.5473,0,176,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34737","Hard",1,"correct",0.4647,0,177,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34738","Hard",0,"incorrect",0.453,0,178,9,0,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34739","Hard",0,"correct",0.7097,0,179,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34740","Hard",1,"correct",0.5343,0,180,9,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34741","Hard",0,"correct",0.5932,0,181,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34742","Hard",1,"correct",0.7157,0,182,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34743","Hard",0,"correct",0.4392,0,183,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34744","Hard",0,"correct",0.6304,0,184,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34745","Hard",0,"correct",0.606,0,185,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34746","Hard",0,"incorrect",0.4698,0,186,10,0,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34747","Hard",0,"correct",0.5198,0,187,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34748","Hard",1,"correct",0.5562,0,188,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34749","Hard",1,"correct",0.521,0,189,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34750","Hard",0,"correct",0.5717,0,190,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34751","Hard",1,"correct",0.4755,0,191,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34752","Hard",0,"correct",0.4412,0,192,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34753","Hard",1,"incorrect",0.4709,0,193,10,0,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34754","Hard",1,"correct",0.5569,0,194,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34755","Hard",1,"correct",0.5939,0,195,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34756","Hard",1,"correct",0.464,0,196,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34757","Hard",1,"correct",0.6489,0,197,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34758","Hard",1,"correct",0.5052,0,198,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34759","Hard",0,"correct",0.5434,0,199,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34760","Hard",0,"correct",0.5041,0,200,10,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34761","Easy",0,"correct",0.4845,0,201,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34762","Easy",0,"correct",0.4396,0,202,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34763","Easy",0,"correct",0.5219,0,203,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34764","Easy",0,"correct",0.4329,0,204,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34765","Easy",0,"correct",0.5068,0,205,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34766","Easy",0,"correct",0.4383,0,206,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34767","Easy",0,"correct",0.4546,0,207,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34768","Easy",0,"correct",0.5532,0,208,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34769","Easy",0,"correct",0.4411,0,209,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34770","Easy",1,"incorrect",0.4688,0,210,11,0,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34771","Easy",1,"correct",0.4802,0,211,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34772","Easy",0,"correct",0.4575,0,212,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34773","Easy",1,"correct",0.7612,0,213,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34774","Easy",0,"correct",0.814,0,214,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34775","Easy",0,"correct",0.5959,0,215,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34776","Easy",1,"correct",0.5633,0,216,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34777","Easy",0,"correct",0.5505,0,217,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34778","Easy",0,"correct",0.6096,0,218,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34779","Easy",0,"correct",0.6563,0,219,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34780","Easy",0,"correct",0.6513,0,220,11,1,"Late","1¢",15.3150684931507,15,"Adolescents",145
"34781","Easy",0,"correct",0.6072,0,221,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34782","Easy",1,"correct",0.7048,0,222,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34783","Easy",0,"correct",0.5167,0,223,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34784","Easy",0,"correct",0.5209,0,224,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34785","Easy",0,"correct",0.4994,0,225,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34786","Easy",0,"correct",0.5401,0,226,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34787","Easy",0,"correct",0.5895,0,227,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34788","Easy",0,"correct",0.5234,0,228,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34789","Easy",0,"correct",0.6256,0,229,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34790","Easy",0,"correct",0.6402,0,230,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34791","Easy",0,"correct",0.5292,0,231,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34792","Easy",0,"correct",0.5564,0,232,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34793","Easy",1,"correct",0.5134,0,233,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34794","Easy",0,"correct",0.4665,0,234,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34795","Easy",0,"correct",0.473,0,235,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34796","Easy",0,"correct",0.4838,0,236,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34797","Easy",1,"correct",0.7268,0,237,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34798","Easy",0,"too_slow",NA,1,238,12,NA,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34799","Easy",0,"correct",0.6556,0,239,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34800","Easy",1,"correct",0.4555,0,240,12,1,"Late","10¢",15.3150684931507,15,"Adolescents",145
"34801","Hard",0,"correct",0.9116,0,1,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34802","Hard",1,"too_slow",NA,1,2,1,NA,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34803","Hard",0,"correct",0.8854,0,3,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34804","Hard",0,"correct",0.6778,0,4,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34805","Hard",0,"correct",0.6613,0,5,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34806","Hard",1,"correct",0.6849,0,6,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34807","Hard",1,"correct",0.8965,0,7,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34808","Hard",0,"correct",0.7348,0,8,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34809","Hard",1,"correct",0.9203,0,9,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34810","Hard",0,"correct",0.9528,0,10,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34811","Hard",1,"correct",0.8871,0,11,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34812","Hard",1,"correct",0.6554,0,12,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34813","Hard",0,"correct",0.6087,0,13,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34814","Hard",0,"correct",0.5671,0,14,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34815","Hard",1,"correct",0.7276,0,15,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34816","Hard",0,"correct",0.7552,0,16,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34817","Hard",0,"correct",0.7644,0,17,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34818","Hard",1,"correct",0.8073,0,18,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34819","Hard",1,"correct",0.5887,0,19,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34820","Hard",1,"correct",0.6856,0,20,1,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34821","Hard",0,"correct",0.7188,0,21,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34822","Hard",1,"correct",0.7629,0,22,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34823","Hard",0,"correct",0.7218,0,23,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34824","Hard",0,"correct",0.7184,0,24,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34825","Hard",1,"correct",0.8432,0,25,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34826","Hard",1,"correct",0.7782,0,26,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34827","Hard",0,"correct",0.7397,0,27,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34828","Hard",1,"correct",0.6295,0,28,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34829","Hard",0,"correct",0.7006,0,29,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34830","Hard",1,"correct",0.7372,0,30,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34831","Hard",1,"correct",0.6,0,31,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34832","Hard",0,"correct",0.582,0,32,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34833","Hard",1,"correct",0.9132,0,33,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34834","Hard",1,"correct",0.635,0,34,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34835","Hard",0,"correct",0.5824,0,35,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34836","Hard",1,"correct",0.6423,0,36,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34837","Hard",0,"correct",0.6239,0,37,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34838","Hard",1,"correct",0.6661,0,38,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34839","Hard",0,"correct",0.5727,0,39,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34840","Hard",0,"correct",0.5781,0,40,2,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34841","Easy",0,"correct",0.6774,0,41,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34842","Easy",1,"correct",0.8132,0,42,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34843","Easy",0,"correct",0.9259,0,43,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34844","Easy",0,"correct",0.6176,0,44,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34845","Easy",0,"correct",0.6705,0,45,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34846","Easy",0,"correct",0.7512,0,46,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34847","Easy",1,"correct",0.6265,0,47,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34848","Easy",0,"correct",0.8713,0,48,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34849","Easy",0,"correct",0.5919,0,49,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34850","Easy",1,"correct",0.6866,0,50,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34851","Easy",0,"correct",0.6854,0,51,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34852","Easy",0,"correct",0.7496,0,52,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34853","Easy",0,"correct",0.6344,0,53,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34854","Easy",1,"correct",0.6389,0,54,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34855","Easy",0,"correct",0.7075,0,55,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34856","Easy",0,"correct",0.5598,0,56,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34857","Easy",0,"correct",0.6988,0,57,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34858","Easy",0,"correct",0.6209,0,58,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34859","Easy",0,"correct",0.6875,0,59,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34860","Easy",0,"correct",0.5976,0,60,3,1,"Early","1¢",14.0821917808219,14,"Adolescents",146
"34861","Easy",0,"correct",0.6482,0,61,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34862","Easy",0,"correct",0.5922,0,62,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34863","Easy",0,"correct",0.5555,0,63,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34864","Easy",1,"correct",0.8335,0,64,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34865","Easy",0,"correct",0.7721,0,65,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34866","Easy",0,"correct",0.7045,0,66,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34867","Easy",0,"correct",0.5846,0,67,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34868","Easy",1,"correct",0.6208,0,68,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34869","Easy",0,"correct",0.6181,0,69,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34870","Easy",0,"correct",0.6366,0,70,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34871","Easy",0,"correct",0.5841,0,71,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34872","Easy",0,"correct",0.5896,0,72,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34873","Easy",0,"correct",0.5783,0,73,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34874","Easy",1,"correct",0.8032,0,74,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34875","Easy",0,"correct",0.6853,0,75,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34876","Easy",1,"correct",0.7828,0,76,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34877","Easy",0,"correct",0.7287,0,77,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34878","Easy",0,"correct",0.6606,0,78,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34879","Easy",0,"correct",0.5825,0,79,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34880","Easy",0,"correct",0.5871,0,80,4,1,"Early","10¢",14.0821917808219,14,"Adolescents",146
"34881","Hard",0,"correct",0.7587,0,81,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34882","Hard",1,"correct",0.7362,0,82,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34883","Hard",1,"correct",0.6701,0,83,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34884","Hard",1,"correct",0.7421,0,84,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34885","Hard",0,"correct",0.8119,0,85,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34886","Hard",1,"correct",0.665,0,86,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34887","Hard",1,"correct",0.6603,0,87,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34888","Hard",0,"correct",0.7296,0,88,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34889","Hard",1,"correct",0.7668,0,89,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34890","Hard",0,"correct",0.6549,0,90,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34891","Hard",0,"correct",0.6276,0,91,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34892","Hard",1,"correct",0.8166,0,92,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34893","Hard",1,"correct",0.6053,0,93,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34894","Hard",0,"correct",0.5673,0,94,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34895","Hard",0,"correct",0.6072,0,95,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34896","Hard",1,"correct",0.6543,0,96,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34897","Hard",0,"correct",0.7492,0,97,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34898","Hard",1,"correct",0.5894,0,98,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34899","Hard",0,"correct",0.644,0,99,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34900","Hard",0,"correct",0.5674,0,100,5,1,"Middle","10¢",14.0821917808219,14,"Adolescents",146
"34901","Hard",0,"correct",0.667,0,101,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34902","Hard",1,"correct",0.6696,0,102,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34903","Hard",1,"correct",0.7114,0,103,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34904","Hard",1,"correct",0.6383,0,104,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34905","Hard",0,"correct",0.6195,0,105,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34906","Hard",0,"correct",0.6335,0,106,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34907","Hard",1,"correct",0.7853,0,107,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34908","Hard",0,"correct",0.6575,0,108,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34909","Hard",0,"correct",0.6684,0,109,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
"34910","Hard",1,"correct",0.7484,0,110,6,1,"Middle","1¢",14.0821917808219,14,"Adolescents",146
