Difficulty,do_switch,resp_type,keyTrial.rt,too_slow_trial,trial_num,block_num,correct,block_third,Incentive,ExactAge,FlooredAge,AgeGroup,participant
Easy,0,too_slow,NA,1,203,11,NA,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.0177,0,204,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8595,0,205,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,too_slow,NA,1,206,11,NA,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.1095,0,207,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.0014,0,208,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.7001,0,209,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.7362,0,210,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.9445,0,211,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,1,correct,0.7459,0,212,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8313,0,213,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,1,correct,1.386,0,214,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.1844,0,215,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.3251,0,216,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.3735,0,217,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,1,correct,0.9518,0,218,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.0305,0,219,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.2404,0,220,11,1,Late,10¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.4571,0,221,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.6919,0,222,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.2069,0,223,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,1,correct,1.2907,0,224,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8016,0,225,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.4453,0,226,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.2497,0,227,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,too_slow,NA,1,228,12,NA,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.1504,0,229,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,too_slow,NA,1,230,12,NA,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.2399,0,231,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,1.0406,0,232,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,1,correct,0.8745,0,233,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.9623,0,234,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8414,0,235,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,1,correct,0.5914,0,236,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8952,0,237,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.8982,0,238,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,0,correct,0.899,0,239,12,1,Late,1¢,20.78082191780822,20,Adults,278
Easy,1,correct,0.6506,0,240,12,1,Late,1¢,20.78082191780822,20,Adults,278
Hard,0,correct,1.0094,0,1,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7944,0,2,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6722,0,3,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5237,0,4,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.1395,0,5,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.8084,0,6,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6514,0,7,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6989,0,8,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5237,0,9,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.741,0,10,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.5564,0,11,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.4743,0,12,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7474,0,13,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8903,0,14,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6319,0,15,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.4698,0,16,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6836,0,17,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8897,0,18,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.672,0,19,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7246,0,20,1,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6916,0,21,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5598,0,22,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.4985,0,23,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5578,0,24,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7335,0,25,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.0084,0,26,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6943,0,27,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7014,0,28,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.4917,0,29,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7738,0,30,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7782,0,31,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7518,0,32,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6896,0,33,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7349,0,34,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5845,0,35,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7279,0,36,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8287,0,37,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.1519,0,38,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7742,0,39,2,1,Early,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5208,0,40,2,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7417,0,41,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4896,0,42,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6524,0,43,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.1242,0,44,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6765,0,45,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8172,0,46,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7674,0,47,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,1,too_slow,NA,1,48,3,NA,Early,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.5593,0,49,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7012,0,50,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7756,0,51,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5834,0,52,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8423,0,53,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7399,0,54,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7253,0,55,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6151,0,56,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.9428,0,57,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7486,0,58,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6412,0,59,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6092,0,60,3,1,Early,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6852,0,61,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6083,0,62,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5851,0,63,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7413,0,64,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5928,0,65,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5345,0,66,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8912,0,67,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.0934,0,68,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6513,0,69,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.796,0,70,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.618,0,71,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8345,0,72,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.5003,0,73,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5574,0,74,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.9995,0,75,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8918,0,76,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5974,0,77,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.6744,0,78,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5603,0,79,4,1,Early,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7759,0,80,4,1,Early,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.0797,0,81,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.9575,0,82,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.2415,0,83,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8056,0,84,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7891,0,85,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5926,0,86,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6742,0,87,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8521,0,88,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8575,0,89,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6168,0,90,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9119,0,91,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.784,0,92,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7251,0,93,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,too_slow,NA,1,94,5,NA,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.9813,0,95,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7752,0,96,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7237,0,97,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7244,0,98,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.0181,0,99,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6017,0,100,5,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.9341,0,101,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6171,0,102,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7183,0,103,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6501,0,104,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.8073,0,105,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6839,0,106,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.926,0,107,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8166,0,108,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7583,0,109,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6358,0,110,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6423,0,111,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.117,0,112,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.9068,0,113,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.0595,0,114,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.049,0,115,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7585,0,116,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.5658,0,117,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7981,0,118,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.5823,0,119,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6593,0,120,6,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6938,0,121,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5101,0,122,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5907,0,123,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6691,0,124,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.524,0,125,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6436,0,126,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4616,0,127,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,1.2861,0,128,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.2571,0,129,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.0178,0,130,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6574,0,131,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.2914,0,132,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.6952,0,133,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,1.1832,0,134,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8077,0,135,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.742,0,136,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6172,0,137,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5004,0,138,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5159,0,139,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5409,0,140,7,1,Middle,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6439,0,141,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4591,0,142,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5236,0,143,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,1.2351,0,144,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.9909,0,145,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8523,0,146,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4835,0,147,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5753,0,148,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4681,0,149,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5069,0,150,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6901,0,151,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5502,0,152,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5092,0,153,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4846,0,154,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.509,0,155,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5178,0,156,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6178,0,157,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,1,incorrect,0.6589,0,158,8,0,Middle,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7515,0,159,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8249,0,160,8,1,Middle,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6798,0,161,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8925,0,162,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.042,0,163,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6774,0,164,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.8752,0,165,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8681,0,166,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9838,0,167,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7675,0,168,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6067,0,169,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6331,0,170,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7246,0,171,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6861,0,172,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9003,0,173,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6502,0,174,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8519,0,175,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5428,0,176,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.0347,0,177,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9748,0,178,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5931,0,179,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.8735,0,180,9,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6437,0,181,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5014,0,182,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5826,0,183,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.584,0,184,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,too_slow,NA,1,185,10,NA,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,1.142,0,186,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.7563,0,187,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9756,0,188,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.6895,0,189,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.502,0,190,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6272,0,191,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.5347,0,192,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.9946,0,193,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.6347,0,194,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.7321,0,195,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8754,0,196,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,1.1017,0,197,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.734,0,198,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.8485,0,199,10,1,Late,10¢,19.534246575342465,19,Adults,279
Hard,1,correct,0.5427,0,200,10,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8746,0,201,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.5687,0,202,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6514,0,203,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5753,0,204,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7663,0,205,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7412,0,206,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6911,0,207,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7261,0,208,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8819,0,209,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6581,0,210,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,incorrect,0.5671,0,211,11,0,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7652,0,212,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6577,0,213,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7238,0,214,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8019,0,215,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.9015,0,216,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.9323,0,217,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7026,0,218,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.8077,0,219,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8341,0,220,11,1,Late,10¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6923,0,221,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.9679,0,222,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5838,0,223,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,too_slow,NA,1,224,12,NA,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7647,0,225,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.0742,0,226,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.8284,0,227,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5748,0,228,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5257,0,229,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.5221,0,230,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.4835,0,231,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,0.9253,0,232,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.9743,0,233,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.7243,0,234,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.9004,0,235,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6431,0,236,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,1.0159,0,237,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,1,correct,1.0189,0,238,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6905,0,239,12,1,Late,1¢,19.534246575342465,19,Adults,279
Easy,0,correct,0.6095,0,240,12,1,Late,1¢,19.534246575342465,19,Adults,279
Hard,0,correct,0.8438,0,1,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.4386,0,2,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.5521,0,3,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.3542,0,4,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.4863,0,5,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.5182,0,6,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.6587,0,7,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.4848,0,8,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.4354,0,9,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.7515,0,10,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,too_slow,NA,1,11,1,NA,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.5374,0,12,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.7332,0,13,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.6732,0,14,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.5603,0,15,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.5076,0,16,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.6326,0,17,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.5658,0,18,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.7871,0,19,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.6574,0,20,1,1,Early,1¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.6532,0,21,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.4394,0,22,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.5223,0,23,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.7402,0,24,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.5807,0,25,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.4329,0,26,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,1,correct,0.557,0,27,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.6151,0,28,2,1,Early,10¢,20.96986301369863,20,Adults,280
Hard,0,correct,0.5361,0,29,2,1,Early,10¢,20.96986301369863,20,Adults,280
